imc,maigreur_1_19_ans,maigreur_5_9_ans,vaccination_hepatite_b,vaccination_polio,vaccination_diphterie,cas_rougeole,id_sante
6.5,0.6,0.5,96.0,96.0,96.0,22,2417
59.9,0.6,0.5,97.0,97.0,97.0,26,2418
59.3,0.6,0.5,81.0,99.0,98.0,256,2419
58.8,0.6,0.5,82.0,98.0,98.0,67,2420
58.2,0.6,0.5,83.0,95.0,96.0,0,2421
57.6,0.6,0.5,77.0,95.0,95.0,152,2422
23.4,15.1,15.0,99.0,99.0,99.0,1568,2423
22.7,15.2,15.0,99.0,99.0,99.0,1686,2424
21.9,15.2,15.1,99.0,99.0,99.0,2107,2425
21.2,15.3,15.2,99.0,99.0,99.0,51,2426
2.5,15.3,15.3,99.0,99.0,99.0,60,2427
19.8,15.3,15.3,99.0,99.0,99.0,79,2428
19.2,15.3,15.4,97.0,97.0,97.0,21,2429
18.5,15.4,15.4,98.0,98.0,98.0,33,2430
17.9,15.4,15.5,98.0,98.0,98.0,44,2431
17.2,15.4,15.5,98.0,98.0,98.0,0,2432
16.6,15.4,15.5,99.0,99.0,99.0,3,2433
16.1,15.4,15.5,62.0,97.0,97.0,35,2434
15.6,15.4,15.5,32.0,98.0,99.0,65,2435
15.1,15.4,15.6,32.0,98.0,98.0,139,2436
14.6,15.4,15.6,32.0,98.0,98.0,309,2437
14.1,15.3,15.5,32.0,99.0,99.0,16527,2438
43.35,3.3,3.3,93.0,93.0,93.0,3585,2439
43.35,3.3,3.3,94.0,94.0,94.0,676,2440
43.35,3.3,3.3,93.0,93.0,93.0,2813,2441
43.35,3.3,3.3,92.0,92.0,92.0,8523,2442
43.35,3.3,3.3,93.0,93.0,93.0,5616,2443
43.35,3.3,3.3,75.0,9.0,9.0,680,2444
43.35,3.3,3.3,72.0,81.0,81.0,68,2445
43.35,3.3,3.3,78.0,85.0,86.0,129,2446
43.35,3.3,3.3,78.0,84.0,84.0,327,2447
43.35,3.3,3.3,6.0,77.0,78.0,228,2448
43.35,3.3,3.3,22.0,78.0,78.0,1374,2449
43.35,3.3,3.3,22.0,74.0,74.0,9562,2450
43.35,3.3,3.3,22.0,69.0,69.0,4381,2451
43.35,3.3,3.3,22.0,6.0,6.0,4529,2452
43.35,3.3,3.3,22.0,66.0,66.0,4362,2453
43.35,3.3,3.3,22.0,62.0,62.0,2875,2454
58.3,3.5,3.5,89.0,89.0,89.0,0,2455
57.7,3.5,3.5,85.0,85.0,85.0,0,2456
57.0,3.5,3.5,86.0,86.0,86.0,0,2457
56.3,3.5,3.4,84.0,84.0,84.0,0,2458
55.5,3.5,3.4,86.0,86.0,86.0,0,2459
54.8,3.5,3.4,86.0,96.0,96.0,0,2460
54.1,3.5,3.4,87.0,85.0,87.0,0,2461
53.3,3.5,3.4,84.0,85.0,85.0,0,2462
52.6,3.5,3.4,84.0,84.0,84.0,0,2463
51.8,3.5,3.4,84.0,84.0,84.0,0,2464
51.1,3.5,3.4,83.0,84.0,83.0,0,2465
5.4,3.5,3.5,83.0,84.0,85.0,0,2466
49.7,3.5,3.5,83.0,74.0,75.0,0,2467
49.0,3.5,3.5,83.0,74.0,73.0,0,2468
48.3,3.6,3.5,83.0,65.0,68.0,0,2469
47.6,3.6,3.6,83.0,7.0,71.0,0,2470
32.3,4.0,4.1,9.0,84.0,9.0,0,2471
31.8,4.3,4.3,98.0,98.0,98.0,0,2472
31.2,4.5,4.6,98.0,98.0,98.0,0,2473
3.7,4.8,4.9,95.0,92.0,95.0,0,2474
3.2,5.1,5.2,91.0,85.0,91.0,0,2475
29.7,5.4,5.6,89.0,89.0,89.0,313,2476
29.3,5.8,5.9,88.0,89.0,88.0,26,2477
28.9,6.1,6.3,9.0,89.0,88.0,1,2478
28.5,6.5,6.7,92.0,88.0,87.0,0,2479
28.2,6.9,7.1,93.0,88.0,87.0,0,2480
27.8,7.3,7.5,95.0,88.0,86.0,0,2481
27.4,7.7,7.9,93.0,88.0,86.0,0,2482
27.1,8.2,8.4,9.0,87.0,85.0,350,2483
26.7,8.6,8.8,88.0,87.0,85.0,37,2484
26.3,9.0,9.2,86.0,87.0,84.0,49,2485
25.9,9.4,9.6,83.0,87.0,84.0,10,2486
59.5,1.5,1.4,67.0,98.0,98.0,22,2487
59.0,1.5,1.3,67.0,98.0,98.0,26,2488
58.5,1.4,1.3,67.0,98.0,98.0,51,2489
58.1,1.4,1.3,53.0,98.0,98.0,30,2490
57.7,1.4,1.3,42.0,98.0,98.0,26,2491
57.3,1.3,1.3,42.0,98.0,98.0,6,2492
56.9,1.3,1.3,42.0,98.0,98.0,3,2493
56.5,1.3,1.3,42.0,98.0,98.0,25,2494
56.1,1.3,1.3,42.0,98.0,98.0,1,2495
55.7,1.3,1.3,42.0,98.0,98.0,19,2496
55.3,1.3,1.3,42.0,98.0,98.0,13,2497
54.9,1.3,1.3,42.0,99.0,99.0,5,2498
54.4,1.3,1.3,42.0,99.0,99.0,3,2499
53.9,1.3,1.3,42.0,99.0,99.0,9,2500
53.4,1.3,1.3,42.0,99.0,99.0,5,2501
52.8,1.4,1.3,42.0,99.0,99.0,59,2502
57.4,0.4,0.3,89.0,97.0,97.0,35,2503
57.0,0.4,0.3,89.0,96.0,96.0,23,2504
56.6,0.4,0.3,89.0,96.0,96.0,175,2505
56.2,0.5,0.3,89.0,96.0,96.0,61,2506
55.8,0.5,0.3,89.0,96.0,96.0,621,2507
55.4,0.5,0.4,89.0,96.0,95.0,77,2508
55.0,0.5,0.4,89.0,96.0,95.0,958,2509
54.6,0.5,0.4,89.0,96.0,95.0,2022,2510
54.1,0.5,0.4,89.0,94.0,94.0,1015,2511
53.7,0.6,0.4,89.0,94.0,94.0,0,2512
53.2,0.6,0.4,89.0,94.0,94.0,60,2513
52.8,0.6,0.4,89.0,95.0,93.0,39,2514
52.3,0.6,0.5,89.0,95.0,93.0,574,2515
51.8,0.6,0.5,89.0,95.0,93.0,0,2516
51.3,0.7,0.5,89.0,95.0,93.0,700,2517
5.8,0.7,0.5,89.0,95.0,93.0,0,2518
57.1,6.3,6.1,41.0,5.0,41.0,45,2519
56.2,6.3,6.1,47.0,52.0,43.0,594,2520
55.2,6.3,6.1,71.0,5.0,41.0,740,2521
54.2,6.3,6.1,43.0,47.0,45.0,13,2522
53.2,6.3,6.1,66.0,6.0,72.0,13,2523
52.3,6.4,6.1,84.0,83.0,8.0,26,2524
51.3,6.4,6.2,84.0,83.0,8.0,22,2525
5.4,6.4,6.2,83.0,83.0,79.0,19,2526
49.4,6.4,6.2,83.0,83.0,8.0,403,2527
48.5,6.4,6.3,83.0,83.0,8.0,517,2528
47.6,6.5,6.3,83.0,83.0,8.0,375,2529
46.8,6.5,6.3,82.0,84.0,81.0,189,2530
46.0,6.6,6.4,81.0,85.0,83.0,801,2531
45.3,6.6,6.5,8.0,86.0,84.0,538,2532
44.6,6.7,6.5,8.0,83.0,82.0,290,2533
43.9,6.8,6.6,79.0,86.0,84.0,146,2534
4.7,3.6,3.7,96.0,96.0,96.0,3,2535
39.9,3.6,3.7,97.0,94.0,97.0,0,2536
39.0,3.6,3.7,96.0,97.0,96.0,1,2537
38.2,3.6,3.7,94.0,96.0,94.0,16,2538
37.4,3.7,3.7,96.0,97.0,96.0,1,2539
36.6,3.7,3.8,93.0,95.0,93.0,0,2540
35.9,3.7,3.8,93.0,93.0,93.0,0,2541
35.3,3.8,3.8,86.0,87.0,86.0,0,2542
34.7,3.8,3.8,84.0,85.0,86.0,2,2543
34.1,3.8,3.9,88.0,76.0,83.0,3,2544
33.5,3.8,3.9,81.0,79.0,84.0,0,2545
33.0,3.9,3.9,81.0,82.0,86.0,4,2546
32.5,4.0,4.0,58.0,82.0,85.0,2144,2547
32.1,4.0,4.0,39.0,84.0,85.0,927,2548
31.6,4.1,4.1,39.0,84.0,85.0,38,2549
31.3,4.2,4.1,39.0,86.0,83.0,192,2550
33.6,7.7,7.7,99.0,99.0,99.0,154,2551
32.4,7.8,7.8,99.0,99.0,99.0,0,2552
31.3,7.9,7.9,99.0,99.0,99.0,2641,2553
3.1,8.0,8.1,98.0,99.0,99.0,5197,2554
29.0,8.1,8.2,98.0,99.0,99.0,3156,2555
27.9,8.2,8.3,98.0,99.0,99.0,2583,2556
26.8,8.3,8.5,98.0,99.0,99.0,6071,2557
25.7,8.5,8.6,98.0,99.0,99.0,7790,2558
24.6,8.6,8.8,96.0,98.0,98.0,3893,2559
23.6,8.7,8.9,96.0,98.0,98.0,3588,2560
22.6,8.9,9.1,96.0,98.0,98.0,3526,2561
21.7,9.0,9.2,96.0,98.0,98.0,4165,2562
2.9,9.1,9.3,96.0,98.0,98.0,4519,2563
2.2,9.2,9.5,95.0,97.0,96.0,10315,2564
19.4,9.3,9.6,95.0,97.0,96.0,7319,2565
18.7,9.4,9.7,95.0,97.0,97.0,4074,2566
6.3,2.1,2.1,92.0,92.0,91.0,1,2567
59.7,2.2,2.2,97.0,96.0,95.0,116,2568
59.1,2.2,2.2,97.0,98.0,98.0,4,2569
58.5,2.2,2.2,98.0,97.0,95.0,7,2570
57.9,2.2,2.3,96.0,97.0,96.0,701,2571
57.4,2.3,2.3,9.0,95.0,95.0,217,2572
56.9,2.3,2.4,95.0,96.0,96.0,5,2573
56.4,2.4,2.4,97.0,96.0,95.0,27,2574
55.9,2.4,2.5,96.0,96.0,95.0,1,2575
55.4,2.5,2.5,89.0,92.0,93.0,3,2576
54.9,2.5,2.6,53.0,98.0,97.0,5,2577
54.5,2.6,2.6,53.0,95.0,94.0,9,2578
54.1,2.7,2.7,53.0,96.0,96.0,18,2579
53.6,2.7,2.7,53.0,97.0,96.0,19,2580
53.2,2.8,2.8,53.0,91.0,91.0,27,2581
52.7,2.8,2.8,53.0,96.0,95.0,36,2582
17.4,1.9,11.1,76.0,75.0,76.0,43,2583
17.0,1.9,11.1,77.0,76.0,77.0,47,2584
16.6,11.1,11.2,82.0,82.0,82.0,4,2585
16.2,11.2,11.3,83.0,83.0,83.0,16,2586
15.8,11.3,11.4,67.0,66.0,67.0,763,2587
15.5,11.5,11.5,72.0,72.0,72.0,50,2588
15.1,11.6,11.6,72.0,78.0,72.0,10,2589
14.7,11.7,11.7,79.0,79.0,79.0,0,2590
14.2,11.8,11.8,79.0,7.0,7.0,0,2591
13.9,11.9,11.9,79.0,62.0,63.0,90,2592
13.5,12.0,11.9,79.0,55.0,55.0,203,2593
13.2,12.0,12.0,79.0,57.0,57.0,41,2594
12.9,12.1,12.1,79.0,55.0,55.0,94,2595
12.6,12.1,12.1,79.0,38.0,54.0,0,2596
12.3,12.1,12.2,79.0,38.0,54.0,0,2597
11.9,12.2,12.2,79.0,38.0,54.0,0,2598
24.3,6.5,6.2,88.0,88.0,88.0,20,2599
23.7,6.6,6.4,87.0,85.0,87.0,577,2600
23.1,6.8,6.6,84.0,84.0,84.0,564,2601
22.6,7.0,6.8,84.0,84.0,84.0,238,2602
22.0,7.1,7.0,85.0,85.0,85.0,187,2603
21.4,7.3,7.2,83.0,83.0,83.0,120,2604
2.9,7.5,7.4,78.0,78.0,78.0,425,2605
2.4,7.7,7.6,24.0,8.0,81.0,187,2606
19.8,7.9,7.8,24.0,72.0,82.0,8,2607
19.3,8.1,8.0,24.0,85.0,84.0,26,2608
18.9,8.4,8.3,24.0,8.0,82.0,38,2609
18.4,8.6,8.5,24.0,71.0,71.0,61,2610
17.9,8.8,8.7,24.0,72.0,72.0,295,2611
17.5,9.0,8.9,24.0,58.0,59.0,363,2612
17.1,9.2,9.1,24.0,51.0,5.0,1833,2613
16.6,9.4,9.3,24.0,63.0,64.0,3578,2614
75.2,0.1,0.1,78.0,8.0,78.0,0,2615
74.8,0.1,0.1,8.0,82.0,8.0,0,2616
74.3,0.1,0.1,82.0,84.0,82.0,0,2617
73.8,0.1,0.1,77.0,79.0,77.0,0,2618
73.3,0.1,0.1,82.0,84.0,82.0,0,2619
72.7,0.1,0.1,82.0,84.0,82.0,0,2620
72.1,0.1,0.1,84.0,86.0,84.0,0,2621
71.5,0.1,0.1,84.0,88.0,86.0,0,2622
7.8,0.1,0.1,87.0,88.0,87.0,0,2623
7.1,0.1,0.1,89.0,89.0,88.0,0,2624
69.4,0.1,0.1,89.0,9.0,89.0,0,2625
68.6,0.1,0.1,9.0,91.0,9.0,0,2626
67.8,0.1,0.1,85.0,91.0,9.0,0,2627
67.0,0.1,0.1,88.0,85.0,84.0,0,2628
66.2,0.1,0.1,91.0,91.0,89.0,4,2629
65.5,0.1,0.1,93.0,91.0,91.0,0,2630
47.1,5.7,5.9,9.0,88.0,96.0,0,2631
46.0,5.8,6.0,92.0,94.0,92.0,0,2632
45.0,5.8,6.0,92.0,94.0,92.0,0,2633
44.0,5.9,6.1,92.0,91.0,92.0,0,2634
43.0,5.9,6.2,9.0,91.0,9.0,0,2635
42.0,5.9,6.3,9.0,91.0,9.0,0,2636
41.1,6.0,6.4,9.0,9.0,9.0,0,2637
4.2,6.1,6.4,9.0,91.0,9.0,0,2638
39.3,6.1,6.5,89.0,9.0,88.0,0,2639
38.4,6.2,6.6,89.0,89.0,92.0,0,2640
37.6,6.3,6.7,95.0,95.0,95.0,0,2641
36.8,6.3,6.8,94.0,94.0,94.0,0,2642
36.0,6.4,6.9,76.0,91.0,91.0,0,2643
35.2,6.5,7.0,5.0,96.0,96.0,0,2644
34.4,6.6,7.1,5.0,91.0,91.0,0,2645
33.6,6.7,7.2,5.0,9.0,9.0,0,2646
61.2,6.5,6.4,98.0,98.0,98.0,16,2647
6.2,6.5,6.4,98.0,98.0,98.0,15,2648
59.3,6.4,6.3,98.0,98.0,98.0,16,2649
58.3,6.4,6.3,97.0,97.0,97.0,48,2650
57.4,6.4,6.3,98.0,98.0,98.0,11,2651
56.5,6.3,6.3,98.0,98.0,98.0,1,2652
55.6,6.3,6.3,99.0,99.0,99.0,1,2653
54.7,6.3,6.3,99.0,99.0,99.0,2,2654
53.9,6.3,6.3,98.0,98.0,98.0,4,2655
53.1,6.3,6.3,99.0,99.0,99.0,3,2656
52.2,6.4,6.3,97.0,98.0,98.0,15,2657
51.4,6.4,6.3,96.0,97.0,97.0,1,2658
5.6,6.4,6.3,92.0,95.0,95.0,22,2659
49.7,6.5,6.4,93.0,96.0,96.0,98,2660
48.9,6.5,6.4,94.0,98.0,98.0,231,2661
48.1,6.6,6.5,94.0,97.0,97.0,47,2662
66.1,4.9,4.8,97.0,97.0,97.0,342,2663
65.3,4.9,4.7,96.0,96.0,96.0,565,2664
64.5,4.9,4.7,97.0,98.0,98.0,7405,2665
63.7,4.9,4.7,97.0,97.0,97.0,349,2666
62.8,4.9,4.7,96.0,97.0,97.0,111,2667
61.9,4.9,4.7,96.0,97.0,97.0,7,2668
61.1,4.9,4.8,94.0,96.0,96.0,4,2669
6.2,5.0,4.8,92.0,96.0,96.0,0,2670
59.3,5.0,4.8,96.0,96.0,96.0,3,2671
58.5,5.0,4.8,82.0,9.0,9.0,34,2672
57.6,5.0,4.9,85.0,9.0,9.0,6200,2673
56.8,5.1,4.9,77.0,85.0,85.0,8927,2674
55.9,5.1,5.0,68.0,69.0,68.0,5844,2675
55.1,5.2,5.0,72.0,78.0,78.0,7823,2676
54.3,5.2,5.1,77.0,88.0,88.0,30509,2677
53.5,5.3,5.2,71.0,85.0,85.0,16244,2678
48.6,3.3,3.3,99.0,99.0,99.0,0,2679
47.7,3.3,3.3,97.0,98.0,98.0,0,2680
46.7,3.2,3.3,98.0,98.0,98.0,0,2681
45.9,3.2,3.3,98.0,98.0,97.0,0,2682
45.0,3.2,3.3,97.0,97.0,97.0,0,2683
44.2,3.2,3.3,96.0,96.0,96.0,0,2684
43.4,3.2,3.3,97.0,97.0,96.0,0,2685
42.7,3.2,3.3,96.0,96.0,96.0,0,2686
42.0,3.3,3.3,98.0,98.0,98.0,59,2687
41.3,3.3,3.3,98.0,98.0,98.0,48,2688
4.7,3.4,3.4,99.0,99.0,99.0,0,2689
4.0,3.4,3.4,96.0,98.0,97.0,1,2690
39.4,3.5,3.4,97.0,66.0,83.0,1,2691
38.7,3.5,3.5,96.0,99.0,98.0,11,2692
38.1,3.6,3.5,96.0,94.0,95.0,9,2693
37.5,3.6,3.6,96.0,98.0,97.0,113,2694
18.5,5.6,5.6,78.0,82.0,78.0,478,2695
18.1,5.7,5.6,78.0,82.0,78.0,314,2696
17.6,5.7,5.7,78.0,82.0,78.0,7878,2697
17.2,5.8,5.8,78.0,82.0,78.0,2027,2698
16.7,5.9,5.9,82.0,82.0,82.0,3312,2699
16.3,6.0,6.0,8.0,79.0,8.0,1313,2700
15.9,6.1,6.1,79.0,78.0,79.0,1601,2701
15.6,6.2,6.2,71.0,69.0,71.0,1319,2702
15.2,6.3,6.3,73.0,7.0,73.0,3776,2703
14.8,6.4,6.4,64.0,62.0,64.0,5736,2704
14.5,6.5,6.5,64.0,59.0,64.0,22,2705
14.2,6.6,6.6,62.0,58.0,62.0,141,2706
13.9,6.7,6.7,44.0,57.0,59.0,29429,2707
13.6,6.8,6.8,29.0,57.0,57.0,49871,2708
13.3,6.9,6.9,29.0,56.0,55.0,48543,2709
13.0,7.0,7.0,29.0,55.0,52.0,42554,2710
61.3,2.3,2.4,22.0,51.0,23.0,105,2711
6.7,2.3,2.4,22.0,45.0,23.0,0,2712
6.1,2.3,2.4,46.0,72.0,76.0,0,2713
59.6,2.4,2.4,46.0,72.0,76.0,12746,2714
59.0,2.4,2.5,21.0,54.0,5.0,1333,2715
58.5,2.4,2.5,48.0,57.0,52.0,39,2716
58.0,2.5,2.6,66.0,74.0,71.0,0,2717
57.6,2.5,2.6,84.0,91.0,9.0,48,2718
57.2,2.5,2.7,92.0,98.0,98.0,1005,2719
56.8,2.6,2.7,96.0,99.0,98.0,42724,2720
56.4,2.7,2.8,97.0,95.0,96.0,2392,2721
56.1,2.7,2.8,98.0,99.0,99.0,146,2722
55.7,2.8,2.9,77.0,99.0,97.0,411,2723
55.4,2.9,3.0,48.0,99.0,99.0,7587,2724
55.1,2.9,3.0,7.0,99.0,99.0,16970,2725
54.8,3.0,3.1,4.0,99.0,99.0,817,2726
64.2,5.3,5.1,99.0,99.0,99.0,347,2727
62.4,5.2,5.0,99.0,99.0,99.0,344,2728
6.5,5.2,5.0,98.0,98.0,98.0,0,2729
58.6,5.1,5.0,96.0,96.0,96.0,132,2730
57.1,5.1,4.9,95.0,95.0,95.0,0,2731
55.8,5.1,4.9,94.0,94.0,94.0,87,2732
55.1,5.1,4.9,93.0,94.0,93.0,0,2733
54.8,5.1,4.9,92.0,94.0,92.0,55,2734
55.1,5.1,4.9,92.0,94.0,92.0,0,2735
55.8,5.1,4.9,92.0,94.0,92.0,0,2736
56.6,5.1,4.9,92.0,94.0,94.0,29,2737
57.0,5.2,4.9,92.0,94.0,94.0,22,2738
56.8,5.2,5.0,92.0,94.0,94.0,42,2739
56.0,5.3,5.0,92.0,94.0,94.0,53,2740
55.0,5.3,5.1,92.0,94.0,94.0,30,2741
54.1,5.4,5.1,92.0,94.0,94.0,69,2742
66.6,0.8,0.6,89.0,96.0,96.0,91,2743
66.0,0.8,0.5,89.0,95.0,95.0,133,2744
65.4,0.8,0.5,89.0,95.0,95.0,1919,2745
64.8,0.8,0.5,89.0,95.0,95.0,2092,2746
64.2,0.8,0.5,89.0,95.0,95.0,1112,2747
63.6,0.8,0.5,89.0,94.0,94.0,443,2748
63.1,0.8,0.5,89.0,93.0,93.0,1212,2749
62.5,0.8,0.5,89.0,92.0,92.0,1445,2750
61.9,0.7,0.5,89.0,92.0,92.0,1022,2751
61.3,0.7,0.5,89.0,92.0,92.0,764,2752
6.7,0.7,0.5,89.0,91.0,91.0,79,2753
6.1,0.7,0.5,89.0,92.0,92.0,189,2754
59.5,0.7,0.5,89.0,91.0,91.0,460,2755
58.8,0.7,0.5,89.0,91.0,91.0,314,2756
58.2,0.7,0.5,89.0,91.0,91.0,73,2757
57.5,0.7,0.5,89.0,91.0,91.0,104,2758
23.8,6.7,6.5,98.0,96.0,98.0,30,2759
23.2,6.8,6.6,97.0,97.0,97.0,88,2760
22.5,6.8,6.7,91.0,91.0,91.0,185,2761
21.9,6.9,6.8,92.0,9.0,92.0,1668,2762
21.3,7.0,6.9,9.0,88.0,9.0,1622,2763
2.7,7.1,7.1,91.0,94.0,91.0,167,2764
2.2,7.2,7.2,85.0,88.0,85.0,1574,2765
19.6,7.3,7.3,86.0,89.0,86.0,3413,2766
19.1,7.5,7.4,83.0,88.0,83.0,7726,2767
18.6,7.6,7.5,9.0,91.0,9.0,2362,2768
18.1,7.7,7.6,9.0,91.0,9.0,23,2769
17.7,7.8,7.8,95.0,95.0,95.0,1419,2770
17.2,7.9,7.9,95.0,97.0,95.0,1673,2771
16.8,8.0,8.0,89.0,91.0,89.0,5131,2772
16.4,8.2,8.1,89.0,65.0,87.0,11847,2773
16.0,8.3,8.3,89.0,64.0,79.0,14649,2774
69.6,0.8,0.6,92.0,93.0,95.0,188,2775
69.1,0.8,0.6,92.0,93.0,95.0,667,2776
68.6,0.7,0.6,91.0,93.0,94.0,187,2777
68.0,0.7,0.6,9.0,93.0,94.0,55,2778
67.5,0.7,0.6,91.0,94.0,96.0,220,2779
66.9,0.7,0.6,92.0,93.0,95.0,63,2780
66.3,0.7,0.6,92.0,93.0,95.0,71,2781
65.7,0.7,0.6,94.0,94.0,96.0,140,2782
65.1,0.7,0.6,93.0,93.0,96.0,43,2783
64.4,0.7,0.6,93.0,93.0,96.0,55,2784
63.8,0.7,0.6,93.0,92.0,96.0,66,2785
63.1,0.7,0.6,92.0,92.0,96.0,37,2786
62.4,0.7,0.6,92.0,91.0,96.0,56,2787
61.7,0.8,0.6,88.0,9.0,94.0,41,2788
6.9,0.8,0.6,89.0,89.0,94.0,116,2789
6.1,0.8,0.7,9.0,9.0,94.0,85,2790
64.0,1.5,1.4,95.0,95.0,95.0,0,2791
63.4,1.5,1.4,95.0,95.0,95.0,0,2792
62.9,1.5,1.4,94.0,94.0,94.0,0,2793
62.3,1.5,1.5,95.0,95.0,95.0,0,2794
61.8,1.5,1.5,95.0,95.0,95.0,0,2795
61.2,1.5,1.5,95.0,95.0,95.0,0,2796
6.7,1.5,1.5,95.0,95.0,95.0,0,2797
6.1,1.6,1.5,94.0,94.0,94.0,0,2798
59.5,1.6,1.5,94.0,94.0,94.0,0,2799
58.9,1.6,1.6,95.0,95.0,95.0,0,2800
58.3,1.6,1.6,96.0,96.0,96.0,0,2801
57.7,1.7,1.6,94.0,95.0,94.0,0,2802
57.0,1.7,1.6,91.0,91.0,91.0,0,2803
56.3,1.7,1.7,95.0,93.0,95.0,0,2804
55.7,1.8,1.7,94.0,94.0,94.0,0,2805
55.0,1.8,1.7,92.0,92.0,9.0,0,2806
44.7,3.0,3.1,99.0,99.0,99.0,22,2807
43.9,3.0,3.1,99.0,99.0,99.0,8,2808
43.0,3.0,3.1,99.0,99.0,99.0,0,2809
42.2,3.0,3.1,99.0,99.0,99.0,0,2810
41.4,3.0,3.1,99.0,99.0,99.0,476,2811
4.7,3.0,3.1,99.0,99.0,99.0,117,2812
4.0,3.1,3.1,98.0,99.0,98.0,0,2813
39.3,3.1,3.1,91.0,98.0,98.0,2,2814
38.7,3.1,3.1,99.0,98.0,96.0,863,2815
38.1,3.2,3.2,98.0,94.0,96.0,823,2816
37.5,3.2,3.2,99.0,99.0,99.0,737,2817
37.0,3.2,3.2,99.0,99.0,99.0,75,2818
36.4,3.3,3.3,99.0,99.0,98.0,85,2819
35.9,3.3,3.3,62.0,99.0,99.0,25,2820
35.3,3.4,3.3,62.0,99.0,99.0,22,2821
34.8,3.4,3.4,62.0,99.0,99.0,80,2822
53.3,1.5,1.4,64.0,65.0,64.0,39,2823
52.5,1.5,1.4,64.0,65.0,64.0,10,2824
51.7,1.5,1.4,64.0,65.0,64.0,0,2825
5.8,1.5,1.4,64.0,65.0,64.0,0,2826
49.9,1.5,1.4,63.0,65.0,65.0,0,2827
49.1,1.5,1.4,62.0,66.0,65.0,0,2828
48.2,1.5,1.5,62.0,66.0,66.0,0,2829
47.4,1.5,1.5,61.0,66.0,67.0,0,2830
46.6,1.6,1.5,6.0,67.0,67.0,0,2831
45.7,1.6,1.5,59.0,67.0,68.0,0,2832
44.9,1.6,1.5,61.0,67.0,68.0,3,2833
44.1,1.6,1.5,63.0,67.0,69.0,0,2834
43.3,1.6,1.6,64.0,67.0,69.0,165,2835
42.6,1.7,1.6,66.0,67.0,7.0,101,2836
41.9,1.7,1.6,68.0,67.0,7.0,7,2837
41.1,1.7,1.7,7.0,67.0,71.0,9,2838
62.1,1.6,1.5,87.0,87.0,87.0,0,2839
61.5,1.6,1.5,78.0,79.0,78.0,0,2840
61.0,1.6,1.5,82.0,82.0,82.0,0,2841
6.4,1.6,1.5,81.0,73.0,81.0,1,2842
59.9,1.6,1.5,78.0,78.0,78.0,0,2843
59.3,1.6,1.5,78.0,74.0,78.0,0,2844
58.8,1.6,1.5,84.0,75.0,84.0,0,2845
58.2,1.6,1.5,53.0,76.0,5.0,0,2846
57.6,1.6,1.5,62.0,67.0,62.0,32,2847
57.1,1.6,1.6,71.0,73.0,71.0,78,2848
56.5,1.7,1.6,88.0,8.0,87.0,0,2849
55.9,1.7,1.6,82.0,83.0,86.0,0,2850
55.3,1.7,1.6,72.0,86.0,68.0,0,2851
54.7,1.7,1.7,6.0,81.0,65.0,2392,2852
54.1,1.8,1.7,53.0,87.0,7.0,115,2853
53.4,1.8,1.7,5.0,86.0,77.0,22,2854
17.5,14.2,14.5,97.0,97.0,97.0,256,2855
16.7,14.3,14.7,95.0,96.0,95.0,15033,2856
16.0,14.3,14.9,59.0,93.0,59.0,1123,2857
15.3,14.4,15.0,97.0,97.0,97.0,578,2858
14.7,14.4,15.2,95.0,96.0,95.0,750,2859
14.0,14.5,15.4,88.0,94.0,93.0,2809,2860
13.4,14.6,15.5,94.0,97.0,96.0,6582,2861
12.9,14.7,15.7,87.0,93.0,93.0,352,2862
12.3,14.9,15.8,67.0,92.0,92.0,17,2863
11.8,15.1,15.9,93.0,94.0,94.0,1978,2864
11.3,15.3,16.0,94.0,94.0,95.0,410,2865
1.9,15.4,16.1,94.0,96.0,96.0,217,2866
1.4,15.6,16.2,78.0,96.0,99.0,2297,2867
1.0,15.6,16.3,78.0,92.0,75.0,6755,2868
9.6,15.7,16.4,78.0,96.0,96.0,12058,2869
9.2,15.8,16.4,78.0,96.0,96.0,16512,2870
41.3,13.6,13.4,69.0,63.0,69.0,468,2871
4.4,13.7,13.5,73.0,67.0,73.0,815,2872
39.6,13.7,13.5,73.0,67.0,73.0,400,2873
38.7,13.7,13.6,67.0,68.0,67.0,2177,2874
37.9,13.7,13.6,69.0,69.0,69.0,2676,2875
37.2,13.7,13.7,76.0,77.0,76.0,510,2876
36.4,13.8,13.7,76.0,76.0,76.0,130,2877
35.7,13.8,13.7,78.0,78.0,78.0,7,2878
35.1,13.8,13.8,79.0,79.0,79.0,13,2879
34.5,13.9,13.8,78.0,78.0,78.0,8079,2880
33.9,13.9,13.8,8.0,8.0,79.0,6285,2881
33.3,13.9,13.9,43.0,72.0,72.0,12708,2882
32.7,14.0,13.9,38.0,61.0,61.0,8536,2883
32.2,14.0,14.0,31.0,64.0,65.0,890,2884
31.7,14.0,14.0,19.0,73.0,73.0,485,2885
31.2,14.1,14.1,14.0,74.0,74.0,0,2886
23.4,6.3,6.1,9.0,9.0,9.0,9,2887
22.8,6.3,6.2,86.0,78.0,86.0,9,2888
22.3,6.4,6.2,79.0,74.0,79.0,35,2889
21.7,6.5,6.3,78.0,7.0,78.0,896,2890
21.2,6.6,6.4,81.0,83.0,81.0,13234,2891
2.7,6.7,6.5,83.0,8.0,83.0,15754,2892
2.2,6.7,6.6,94.0,93.0,94.0,26,2893
