indice_revenu,annees_scolarisation,consommation_alcool,depenses_sante_pourcentage,pib_habitant,id_socio
0.442,10.3,9.65,6.002527685,41.858631,2672
0.434,10.6,9.81,50.83901418,336.4593923,2673
0.429,10.9,10.09,44.52614001,315.788227,2674
0.427,11.6,9.89,36.60609252,288.236949,2675
0.418,11.5,10.16,4.426792406,237.9995917,2676
0.404,11.0,10.42,2.690897842,24.2423229,2677
0.396,10.8,10.57,26.97625217,234.984775,2678
0.382,9.8,10.47,22.59447461,257.63369,2679
0.748,15.3,3.755,0.0,2124.662666,2680
0.746,15.2,8.06,5.663849328,314.658296,2681
0.744,15.2,8.44,52.42529588,429.71554,2682
0.739,15.1,8.44,453.7830847,3855.42128,2683
0.734,14.9,8.48,415.1627705,3569.75727,2684
0.728,14.9,8.39,375.6835376,2965.142365,2685
0.734,14.9,8.71,324.5491348,2545.48341,2686
0.73,14.9,9.46,456.4586664,3891.37823,2687
0.723,14.8,8.86,46.19685449,368.68998,2688
0.716,14.7,7.99,29.38172706,233.18831,2689
0.707,14.5,7.31,217.4345257,1828.717626,2690
0.7,14.6,6.79,180.3537859,1367.352433,2691
0.691,14.3,5.92,21.22386354,148.522488,2692
0.683,13.9,4.89,115.738974,879.475486,2693
0.673,13.2,4.31,8.897421459,78.738243,2694
0.669,13.3,4.49,7.883791474,635.789635,2695
0.836,13.3,3.755,0.0,3911.74689,2696
0.832,13.3,1.91,3862.68271,44449.7435,2697
0.829,13.3,1.82,377.2009132,4335.64268,2698
0.826,13.3,1.75,3663.764502,42112.23565,2699
0.824,13.3,1.73,387.774991,4462.3129,2700
0.826,13.3,1.69,308.0660742,3549.14832,2701
0.831,13.2,1.73,292.4022672,3372.57517,2702
0.829,13.1,1.86,4003.908598,45758.9554,2703
0.826,12.9,1.69,3759.457226,42672.61323,2704
0.823,12.8,1.74,3749.941617,42372.22166,2705
0.818,12.6,1.79,3427.320332,39439.8197,2706
0.813,12.4,1.77,2972.448675,36161.1761,2707
0.808,12.3,1.74,277.1818332,3323.52318,2708
0.803,12.1,1.72,2598.842827,31311.35936,2709
0.798,12.0,1.67,243.7539129,3161.52935,2710
0.791,11.8,1.64,262.9589578,3371.26869,2711
0.677,12.3,10.66,0.0,1693.4531885,2712
0.677,12.3,10.37,0.0,1693.4531885,2713
0.677,12.3,10.32,0.0,1693.4531885,2714
0.677,12.3,10.42,0.0,1693.4531885,2715
0.677,12.3,10.88,0.0,1693.4531885,2716
0.677,12.3,10.79,0.0,1693.4531885,2717
0.677,12.3,11.47,0.0,1693.4531885,2718
0.677,12.3,11.84,0.0,1693.4531885,2719
0.677,12.3,11.61,0.0,1693.4531885,2720
0.677,12.3,12.05,0.0,1693.4531885,2721
0.677,12.3,12.22,0.0,1693.4531885,2722
0.677,12.3,11.85,0.0,1693.4531885,2723
0.677,12.3,11.44,0.0,1693.4531885,2724
0.677,12.3,10.91,0.0,1693.4531885,2725
0.677,12.3,10.59,0.0,1693.4531885,2726
0.677,12.3,4.2,0.0,1693.4531885,2727
0.677,12.3,3.98,0.0,1693.4531885,2728
0.677,12.3,4.04,0.0,1693.4531885,2729
0.677,12.3,4.19,0.0,1693.4531885,2730
0.677,12.3,3.97,0.0,1693.4531885,2731
0.677,12.3,3.44,0.0,1693.4531885,2732
0.677,12.3,4.4,0.0,1693.4531885,2733
0.677,12.3,4.07,0.0,1693.4531885,2734
0.677,12.3,3.94,0.0,1693.4531885,2735
0.677,12.3,3.81,0.0,1693.4531885,2736
0.677,12.3,2.34,0.0,1693.4531885,2737
0.677,12.3,3.37,0.0,1693.4531885,2738
0.677,12.3,4.09,0.0,1693.4531885,2739
0.677,12.3,3.89,0.0,1693.4531885,2740
0.677,12.3,8.82,0.0,1693.4531885,2741
0.677,12.3,8.67,0.0,1693.4531885,2742
0.677,12.3,8.55,0.0,1693.4531885,2743
0.677,12.3,8.71,0.0,1693.4531885,2744
0.677,12.3,8.74,0.0,1693.4531885,2745
0.677,12.3,8.63,0.0,1693.4531885,2746
0.677,12.3,8.52,0.0,1693.4531885,2747
0.677,12.3,8.48,0.0,1693.4531885,2748
0.677,12.3,8.4,0.0,1693.4531885,2749
0.677,12.3,8.33,0.0,1693.4531885,2750
0.677,12.3,8.21,0.0,1693.4531885,2751
0.794,15.5,3.755,0.0,15524.84247,2752
0.791,15.5,6.03,463.6397821,16737.89827,2753
0.788,15.5,5.82,482.8039445,16881.2568,2754
0.784,15.5,5.77,339.7190493,1592.6819,2755
0.78,15.5,5.97,417.9117441,14166.4998,2756
0.777,15.6,6.21,2331.532804,11938.212,2757
0.774,15.5,6.67,1871.736563,9415.17386,2758
0.77,15.7,6.76,24.73142261,962.312164,2759
0.76,15.3,6.67,14.47305874,79.69746,2760
0.756,15.2,6.58,1712.225506,5877.87678,2761
0.753,15.5,6.35,152.5448405,522.951116,2762
0.75,15.5,5.66,882.356362,4117.38853,2763
0.747,15.0,5.11,160.8400141,3622.52284,2764
0.746,14.7,5.86,27.46880965,488.768855,2765
0.742,14.2,6.48,421.4804282,6281.37747,2766
0.738,14.0,6.65,645.9583816,6871.897677,2767
0.697,12.1,3.755,0.0,2137.576852,2768
0.69,12.1,0.01,0.442802404,25.448414,2769
0.681,12.0,0.01,19.1624696,197.551233,2770
0.673,12.0,0.01,16.71406295,174.468298,2771
0.664,12.0,2.83,140.6905284,1564.966945,2772
0.657,11.9,2.73,119.4571154,1377.8214,2773
0.651,11.8,2.56,92.81479759,1213.265328,2774
0.644,11.9,2.36,13.89021225,182.28625,2775
0.631,11.8,2.15,9.290983645,83.476942,2776
0.626,11.8,1.96,77.27092119,654.2838373,2777
0.62,11.7,1.78,40.13342094,546.776852,2778
0.613,11.6,1.59,34.41887163,465.1198869,2779
0.607,11.3,1.54,28.52135777,396.129969,2780
0.6,11.0,1.47,24.99438738,383.3494997,2781
0.594,10.7,1.53,43.66385568,456.734892,2782
0.0,10.6,1.6,48.50941741,558.221144,2783
0.598,10.8,3.755,0.0,285.83414,2784
0.596,10.8,0.01,564.8167043,3148.36513,2785
0.591,10.8,0.01,447.545645,3167.34356,2786
0.592,10.8,0.01,427.9885222,3158.58688,2787
0.591,10.8,0.85,457.9731742,3275.91684,2788
0.59,10.8,0.91,471.8626525,2965.82434,2789
0.589,10.7,0.83,361.0940984,2643.441423,2790
0.582,10.7,1.18,345.339056,2697.961375,2791
0.579,10.7,1.01,342.4908556,2393.367265,2792
0.572,10.6,1.0,43.19780767,247.97823,2793
0.0,10.6,0.88,337.2942846,1886.433359,2794
0.0,10.7,0.85,334.1673373,1787.94723,2795
0.0,10.4,1.2,27.29839073,158.52724,2796
0.0,10.2,1.24,171.1373611,1353.934819,2797
0.0,10.1,0.91,163.105292,1362.61731,2798
0.0,9.6,1.21,21.90075232,1469.849149,2799
0.769,14.3,3.755,0.0,1693.4531885,2800
0.771,14.2,6.47,0.0,1693.4531885,2801
0.77,14.2,6.71,0.0,1693.4531885,2802
0.767,14.1,6.7,0.0,1693.4531885,2803
0.756,14.1,6.74,0.0,1693.4531885,2804
0.754,14.0,7.22,0.0,1693.4531885,2805
0.754,14.0,7.59,0.0,1693.4531885,2806
0.745,13.4,8.18,0.0,1693.4531885,2807
0.728,12.9,8.7,0.0,1693.4531885,2808
0.714,12.4,8.27,0.0,1693.4531885,2809
0.7,11.8,7.92,0.0,1693.4531885,2810
0.687,11.6,7.55,0.0,1693.4531885,2811
0.688,11.6,6.3,0.0,1693.4531885,2812
0.684,11.0,6.89,0.0,1693.4531885,2813
0.672,10.4,8.05,0.0,1693.4531885,2814
0.67,10.6,8.01,0.0,1693.4531885,2815
0.678,12.6,3.755,0.0,1693.4531885,2816
0.675,12.5,4.09,0.0,1693.4531885,2817
0.668,12.3,4.0,0.0,1693.4531885,2818
0.662,12.2,4.12,0.0,1693.4531885,2819
0.655,12.0,3.94,0.0,1693.4531885,2820
0.647,11.9,3.93,0.0,1693.4531885,2821
0.641,11.7,3.86,0.0,1693.4531885,2822
0.633,11.6,3.58,0.0,1693.4531885,2823
0.625,11.4,3.01,0.0,1693.4531885,2824
0.618,11.3,2.56,0.0,1693.4531885,2825
0.609,11.1,2.7,0.0,1693.4531885,2826
0.601,11.0,2.86,0.0,1693.4531885,2827
0.592,10.9,2.19,0.0,1693.4531885,2828
0.584,10.7,2.03,0.0,1693.4531885,2829
0.576,10.6,1.84,0.0,1693.4531885,2830
0.569,10.4,1.6,0.0,1693.4531885,2831
0.499,9.0,3.755,0.0,1693.4531885,2832
0.5,9.0,0.01,0.0,1693.4531885,2833
0.498,9.0,0.04,0.0,1693.4531885,2834
0.494,9.0,0.04,0.0,1693.4531885,2835
0.493,8.6,0.04,0.0,1693.4531885,2836
0.488,8.5,0.06,0.0,1693.4531885,2837
0.483,8.4,0.03,0.0,1693.4531885,2838
0.48,8.5,0.04,0.0,1693.4531885,2839
0.477,8.6,0.05,0.0,1693.4531885,2840
0.475,8.7,0.04,0.0,1693.4531885,2841
0.47,8.6,0.04,0.0,1693.4531885,2842
0.464,8.4,0.06,0.0,1693.4531885,2843
0.457,8.2,0.04,0.0,1693.4531885,2844
0.45,8.0,0.07,0.0,1693.4531885,2845
0.444,7.9,0.08,0.0,1693.4531885,2846
0.436,7.7,0.07,0.0,1693.4531885,2847
0.576,12.5,3.755,0.0,1313.889646,2848
0.57,12.5,0.01,196.6675768,1738.8822,2849
0.565,12.5,2.41,20.62306285,185.793359,2850
0.554,12.3,2.59,196.9152496,1734.93612,2851
0.543,12.0,2.57,183.0461695,1644.619672,2852
0.533,11.8,2.47,184.3649102,1463.213573,2853
0.518,11.6,2.3,143.8698873,1139.11233,2854
0.504,11.4,2.12,153.6783754,1369.68249,2855
0.492,11.1,2.08,10.85148218,114.587985,2856
0.479,10.9,2.25,1.860003739,13.154199,2857
0.467,10.7,2.33,121.879331,691.3178164,2858
0.456,10.5,2.46,8.369851529,53.2772217,2859
0.443,10.2,2.33,65.78997404,429.1583434,2860
0.433,10.0,2.44,54.04348047,377.135244,2861
0.424,9.8,2.61,46.83027463,378.2736238,2862
0.418,9.6,2.62,45.61688038,341.955625,2863
0.507,10.3,3.755,0.0,118.69383,2864
0.498,10.3,6.5,10.82259524,127.47462,2865
0.488,10.4,6.39,10.66670728,111.227396,2866
0.464,9.8,6.09,92.60233636,955.648466,2867
0.452,10.1,6.0,63.75053034,839.927936,2868
0.436,10.0,5.21,53.30858081,713.63562,2869
0.419,9.9,4.64,1.040021112,65.824121,2870
0.421,9.7,3.56,20.84342867,325.678573,2871
0.414,9.6,3.88,29.81456607,396.9982166,2872
0.408,9.5,4.57,34.26216876,414.796232,2873
0.406,9.3,4.14,8.7174087,444.76575,2874
0.407,9.2,4.36,0.0,454.366654,2875
0.418,9.5,4.06,0.0,453.3511552,2876
0.427,10.0,4.43,0.0,57.34834,2877
0.427,9.8,1.72,0.0,548.587312,2878
0.434,9.8,1.68,0.0,547.3588785,2879
